timestamp;cumulative_stars
2023-09-11T01:38:48Z;622
2023-09-11T11:31:33Z;623
2023-09-11T11:35:35Z;624
2023-09-11T11:40:46Z;625
2023-09-11T15:37:10Z;626
2023-09-11T16:27:55Z;627
2023-09-11T17:42:26Z;628
2023-09-11T20:02:30Z;629
2023-09-11T22:31:10Z;630
2023-09-12T01:18:17Z;631
2023-09-12T02:53:01Z;632
2023-09-12T05:12:04Z;633
2023-09-12T06:29:49Z;634
2023-09-12T07:00:28Z;635
2023-09-12T07:10:03Z;636
2023-09-16T09:16:49Z;637
2023-09-27T01:56:16Z;638
2023-09-28T03:48:55Z;639
2023-10-05T04:31:19Z;640
2023-10-08T13:08:17Z;641
2023-10-09T07:30:38Z;642
2023-10-10T20:42:39Z;643
2023-10-11T15:07:50Z;644
2023-10-13T10:43:24Z;645
2023-10-17T13:48:13Z;646
2023-10-17T19:06:24Z;647
2023-10-19T09:00:16Z;648
2023-10-20T06:55:19Z;649
2023-11-01T12:20:43Z;650
2023-11-06T18:00:35Z;651
2023-11-06T22:31:01Z;652
2023-11-08T04:14:02Z;653
2023-11-09T06:29:58Z;654
2023-11-11T16:10:57Z;655
2023-11-11T16:57:01Z;656
2023-11-11T17:12:55Z;657
2023-11-11T19:13:05Z;658
2023-11-11T19:58:56Z;659
2023-11-12T02:55:08Z;660
2023-11-12T05:54:04Z;661
2023-11-17T04:50:23Z;662
2023-11-17T07:59:35Z;663
2023-11-17T20:39:54Z;664
2023-11-21T08:31:43Z;665
2023-11-22T03:41:08Z;666
2023-11-28T13:10:10Z;667
2023-11-28T14:54:51Z;668
2023-12-04T05:19:29Z;669
2023-12-13T00:00:40Z;670
2023-12-21T22:09:13Z;671
2023-12-22T22:20:18Z;672
2023-12-31T02:09:36Z;673
2024-01-07T03:48:01Z;674
2024-01-07T05:33:20Z;675
2024-01-08T17:28:57Z;676
2024-01-10T14:58:19Z;677
2024-01-17T22:23:11Z;678
2024-01-23T12:48:42Z;679
2024-01-28T16:37:18Z;680
2024-01-29T08:58:19Z;681
2024-01-30T15:28:01Z;682
2024-01-31T05:46:30Z;683
2024-02-05T03:59:50Z;684
2024-02-05T17:36:48Z;685
2024-02-06T03:30:55Z;686
2024-02-09T12:01:17Z;687
2024-02-23T11:03:05Z;688
2024-02-25T16:17:43Z;689
2024-03-01T05:28:18Z;690
2024-03-12T07:13:53Z;691
2024-03-19T07:32:44Z;692
2024-03-26T11:50:47Z;693
2024-03-27T02:06:59Z;694
2024-03-29T23:36:33Z;695
2024-03-31T12:00:36Z;696
2024-04-01T07:16:08Z;697
2024-04-03T08:07:22Z;698
2024-04-03T19:18:13Z;699
2024-04-05T08:42:15Z;700
2024-04-06T02:24:29Z;701
2024-04-06T16:43:58Z;702
2024-04-10T09:02:21Z;703
2024-04-11T20:18:20Z;704
2024-04-12T18:25:57Z;705
2024-04-14T23:04:42Z;706
2024-04-15T14:44:24Z;707
2024-04-16T02:40:49Z;708
2024-04-18T23:00:36Z;709
2024-04-24T14:30:52Z;710
2024-04-27T09:20:38Z;711
2024-05-02T20:03:26Z;712
2024-05-07T04:05:21Z;713
2024-05-07T18:47:49Z;714
2024-05-10T18:05:01Z;715
2024-05-11T00:54:10Z;716
2024-05-26T17:12:07Z;717
2024-05-28T10:49:24Z;718
2024-05-29T02:26:41Z;719
2024-05-30T11:24:57Z;720
2024-05-30T16:35:40Z;721
2024-05-31T06:35:22Z;722
2024-06-17T22:18:00Z;723
2024-06-22T13:49:04Z;724
2024-07-05T02:29:50Z;725
2024-07-29T19:14:32Z;726
2024-08-02T03:49:42Z;727
2024-08-04T00:33:09Z;728
2024-08-04T08:13:44Z;729
2024-08-06T11:04:07Z;730
2024-08-06T11:12:14Z;731
2024-08-09T15:33:18Z;732
2024-08-12T20:46:46Z;733
2024-08-13T10:17:52Z;734
2024-08-15T20:37:12Z;735
2024-08-19T18:11:19Z;736
2024-09-04T03:58:18Z;737
2024-09-18T18:57:17Z;738
2024-09-19T01:35:20Z;739
2024-09-20T13:48:02Z;740
2024-09-25T01:32:07Z;741
2024-09-29T10:59:12Z;742
2024-09-30T22:49:10Z;743
2024-10-02T06:46:56Z;744
2024-10-03T15:21:31Z;745
2024-10-08T06:41:27Z;746
2024-10-10T07:38:19Z;747
2024-10-20T08:58:08Z;748
2024-10-23T02:50:11Z;749
2024-10-27T01:11:31Z;750
2024-10-28T17:46:29Z;751
2024-10-31T07:04:41Z;752
2024-11-07T03:06:19Z;753
2024-11-13T09:47:41Z;754
2024-11-14T11:50:58Z;755
2024-11-15T13:53:21Z;756
2024-11-16T18:38:31Z;757
2024-11-16T19:39:52Z;758
2024-11-19T01:07:49Z;759
2024-11-20T13:32:28Z;760
2024-11-22T12:01:04Z;761
2024-11-27T13:42:07Z;762
2024-12-05T02:37:57Z;763
2024-12-12T01:26:21Z;764
2024-12-12T14:42:32Z;765
2024-12-12T18:57:32Z;766
2024-12-13T03:34:24Z;767
2024-12-13T13:47:06Z;768
2024-12-14T11:54:45Z;769
2025-01-06T19:51:42Z;770
2025-01-07T09:49:59Z;771
2025-01-11T01:35:16Z;772
2025-01-15T06:48:54Z;773
2025-01-20T12:26:10Z;774
2025-02-03T23:58:02Z;775
2025-02-10T07:13:09Z;776
2025-02-11T00:33:56Z;777
2025-02-17T09:41:33Z;778
2025-03-02T14:05:05Z;779
2025-03-05T16:28:41Z;780
2025-03-07T20:09:49Z;781
2025-03-17T02:26:32Z;782
2025-03-23T03:34:46Z;783
2025-03-24T03:17:49Z;784
2025-04-01T15:07:26Z;785
2025-04-01T20:29:17Z;786
2025-04-02T05:07:15Z;787
2025-04-11T05:30:02Z;788
2025-04-18T03:10:01Z;789
2025-04-18T13:57:09Z;790
2025-04-24T15:35:05Z;791
2025-04-29T07:23:26Z;792
2025-05-05T06:12:56Z;793
2025-05-17T17:08:30Z;794
2025-05-20T08:49:49Z;795
2025-05-23T17:24:49Z;796
2025-06-08T16:59:05Z;797
2025-06-11T12:23:19Z;798
2025-06-18T15:08:35Z;799
2025-06-27T07:34:41Z;800
2025-07-03T08:37:01Z;801
2025-07-17T12:13:07Z;802
2025-07-18T07:24:03Z;803
2025-07-18T08:34:01Z;804
2025-07-23T11:39:13Z;805
2025-07-29T05:04:35Z;806
2025-08-01T09:21:07Z;807
2025-08-11T01:17:40Z;808
2025-08-11T08:29:01Z;809
2025-08-22T21:51:00Z;810
2025-09-05T09:01:30Z;811
2025-09-26T12:39:49Z;812
2025-10-21T02:16:17Z;813
2025-10-30T07:46:16Z;814
2025-11-02T14:08:18Z;815
2025-11-03T22:30:19Z;816
2025-11-07T07:34:24Z;817
2025-11-07T16:24:15Z;818
2025-11-08T02:48:15Z;819
